DB No.,n_d[i],d_u,d_u_d_v 
0062558,0.284711,0.414419,0.153001
0062559,0.477082,0.625024,0.194216
0062560,0.70028,0.842046,0.131235
0062561,0.299491,0.442322,0.151272
0062562,0.28307,0.411759,0.129824
0062563,0.283059,0.343254,0.103619
0062564,0.283059,0.376119,0.147455
0062565,0.283059,0.468533,0.108943
0062566,0.283059,0.470356,0.158373
0062567,0.283059,0.534569,0.182753
0062568,0.283059,0.513665,0.177382
0062569,0.283059,0.40142,0.130488
0062570,0.283059,0.432532,0.147836
0062571,0.283059,0.547402,0.213327
0062572,0.283059,0.348035,0.164704
0062573,0.283059,0.38135,0.222902
0062574,0.00445723,0.163825,0.37667
0062575,0.00445723,0.220126,0.182451
0062576,0.00445723,0.18532,0.166792
0062577,0.00445723,0.185765,0.164123
0062578,0.00445723,0.174932,0.131791
0062579,0.00445723,0.1733,0.159498
0062580,0.00445723,0.169256,0.134692
0062581,0.00445723,0.199779,0.150977
0062582,0.00445723,0.198062,0.161167
0062583,0.00445723,0.16619,0.16328
0062584,0.00445723,0.156283,0.171256
0062585,0.00445723,0.0936493,0.0895608
0062586,0.00445723,0.162057,0.106486
0062587,0.00445723,0.232269,0.148432
0062588,0.00445723,0.109804,0.118016
0062589,0.00445723,0.0727193,0.0800765
0062590,0.00445723,0.0964021,0.13684
0062591,0.00445723,0.183984,0.181718
0062592,0.00445723,0.262167,0.194313
0062593,0.00445723,0.292427,0.161706
0062594,0.00445723,0.185507,0.121729
0062595,0.00445723,0.196649,0.125842
0062596,0.00445723,0.177398,0.118011
0062597,0.00445723,0.164792,0.142271
0062598,0.00445723,0.138213,0.103383
0062599,0.00445723,0.122375,0.132993
0062600,0.00445723,0.125675,0.172037
0062601,0.00445723,0.123544,0.184448
0062602,0.00445723,0.199134,0.168208
0062603,0.00445723,0.129499,0.0885139
0062604,0.00445723,0.126643,0.125297
0062605,0.00445723,0.107537,0.0798047
0062606,0.00445723,0.154945,0.137841
0062607,0.00445723,0.175946,0.182141
0062608,0.00445723,0.112935,0.22039
0062609,0.00445723,0.143271,0.153374
0062610,0.00445723,0.15014,0.141357
0062611,0.00445723,0.257793,0.14081
0062612,0.00445723,0.166043,0.105796
0062613,0.00445723,0.0903189,0.0906567
0062614,0.00445723,0.0731683,0.139144
0062615,0.00445723,0.160759,0.160185
0062616,0.00445723,0.140384,0.105239
0062617,0.00445723,0.149841,0.112007
0062618,0.00445749,0.115213,0.194334
0062619,0.00610981,0.0822193,0.158115
0062620,0.19848,0.26373,0.120822
0062621,0.421678,0.492931,0.114567
0062622,0.0208896,0.130611,0.140584
0062623,0.00446908,0.219242,0.167876
0062624,0.00445723,0.12576,0.185441
0062625,0.00445723,0.0705544,0.0811404
0062626,0.00445723,0.0694604,0.0732517
0062627,0.00445723,0.189284,0.203141
0062628,0.00445723,0.0808356,0.0968531
0062629,0.00445723,0.0386338,0.0908894
0062630,0.00445723,0.0119873,0.0950799
0062631,0.00445723,0.00445723,0.101724
0062632,0.00445723,0.0252054,0.179033
0062633,0.00445723,0.171804,0.176136
0062634,0.00445723,0.0623549,0.198038
0062635,1.28551e-06,0.113865,0.400746
0062636,1.28551e-06,0.122672,0.160437
0062637,1.28551e-06,0.156699,0.139038
0062638,1.28551e-06,0.164202,0.153996
0062639,1.28551e-06,0.202764,0.165543
0062640,1.28551e-06,0.179011,0.137795
0062641,1.28551e-06,0.232131,0.164345
0062642,1.28551e-06,0.102657,0.118294
0062643,1.28551e-06,0.15882,0.150729
0062644,1.28551e-06,0.178373,0.15457
0062645,1.28551e-06,0.147711,0.139497
0062646,1.28551e-06,0.170027,0.1247
0062647,1.28551e-06,0.155233,0.106521
0062648,1.28551e-06,0.132868,0.088174
0062649,1.28551e-06,0.129939,0.312383
0062650,1.28551e-06,0.127941,0.310555
0062651,1.28551e-06,0.152,0.317564
0062652,1.28551e-06,0.0806151,0.368317
0062653,1.28551e-06,0.0620501,0.2835
0062654,1.28551e-06,0.0599649,0.285494
0062655,1.28551e-06,0.107626,0.301924
0062656,1.28551e-06,0.135757,0.315291
0062657,1.28551e-06,0.11832,0.376326
0062658,1.28551e-06,0.116884,0.30471
0062659,1.28551e-06,0.197854,0.336352
0062660,1.28551e-06,0.102507,0.29826
0062661,1.28551e-06,0.0870921,0.363194
0062662,1.28551e-06,0.100672,0.309539
0062663,1.28551e-06,0.109164,0.372148
0062664,1.28551e-06,0.103247,0.284227
0062665,1.28551e-06,0.182653,0.330415
0062666,1.28551e-06,0.117669,0.356148
0062667,1.28551e-06,0.139253,0.299945
0062668,1.28551e-06,0.197686,0.394375
0062669,1.28551e-06,0.113158,0.373298
0062670,1.28551e-06,0.186389,0.447006
0062671,1.28551e-06,0.142887,0.304409
0062672,1.28551e-06,0.154111,0.308994
0062673,1.28551e-06,0.150499,0.30748
0062674,1.28551e-06,0.182049,0.45472
0062675,1.28551e-06,0.160039,0.388173
0062676,1.28551e-06,0.0976428,0.300121
0062677,1.28551e-06,0.136808,0.312851
0062678,1.28551e-06,0.0703769,0.287581
0062679,1.54332e-06,0.173631,0.428907
0062680,0.00165387,0.0481919,0.35018
0062681,0.194024,0.237965,0.314969
0062682,0.417222,0.461919,0.309196
0062683,0.0164337,0.129574,0.359838
0062684,1.31393e-05,0.175306,0.409223
0062685,1.28567e-06,0.16865,0.369698
0062686,1.28551e-06,0.0721467,0.278752
0062687,1.28551e-06,0.105949,0.324228
0062688,1.28551e-06,0.143838,0.333766
0062689,1.28551e-06,0.0759379,0.350357
0062690,1.28551e-06,0.0360013,0.25918
0062691,1.28551e-06,0.00356,0.297496
0062692,1.28551e-06,1.28551e-06,0.327675
0062693,1.28551e-06,0.159899,0.405888
0062694,1.28551e-06,0.0595653,0.312213
0062695,1.28551e-06,0.0335801,0.416515
0062696,6.7906e-12,0.0972883,0.596887
0062697,6.7906e-12,0.226209,0.397587
0062698,6.7906e-12,0.172572,0.339301
0062699,6.7906e-12,0.132237,0.352859
0062700,6.7906e-12,0.10573,0.324128
0062701,6.7906e-12,0.132643,0.327685
0062702,6.7906e-12,0.198089,0.351944
0062703,6.7906e-12,0.159215,0.341953
0062704,6.7906e-12,0.207971,0.369859
0062705,6.7906e-12,0.169344,0.363925
0062706,6.7906e-12,0.127981,0.377086
0062707,6.7906e-12,0.138944,0.324806
0062708,6.7906e-12,0.137931,0.279036
0062709,6.7906e-12,0.2803,0.345293
0062710,6.7906e-12,0.225406,0.315963
0062711,6.7906e-12,0.303717,0.343606
0062712,6.7906e-12,0.0851819,0.259929
0062713,6.7906e-12,0.069833,0.335245
0062714,6.7906e-12,0.114436,0.272935
0062715,6.7906e-12,0.214442,0.310055
0062716,6.7906e-12,0.173409,0.295365
0062717,6.7906e-12,0.0818505,0.361322
0062718,6.7906e-12,0.050988,0.247343
0062719,6.7906e-12,0.0756579,0.258957
0062720,6.7906e-12,0.180762,0.297527
0062721,6.7906e-12,0.113369,0.272912
0062722,6.7906e-12,0.105422,0.332919
0062723,6.7906e-12,0.115219,0.271998
0062724,6.7906e-12,0.0934689,0.340922
0062725,6.7906e-12,0.0722762,0.290242
0062726,6.7906e-12,0.0989803,0.274311
0062727,6.7906e-12,0.149398,0.270559
0062728,6.7906e-12,0.0859543,0.326201
0062729,6.7906e-12,0.109398,0.255067
0062730,6.7906e-12,0.238527,0.495197
0062731,6.7906e-12,0.12323,0.326869
0062732,6.7906e-12,0.170161,0.290965
0062733,6.7906e-12,0.0949153,0.2611
0062734,6.7906e-12,0.274989,0.405516
0062735,6.7906e-12,0.222722,0.358722
0062736,6.7906e-12,0.134076,0.285521
0062737,6.7906e-12,0.0751809,0.258143
0062738,6.7906e-12,0.0964824,0.266808
0062739,7.52722e-12,0.173323,0.29755
0062740,2.57813e-07,0.0829889,0.309482
0062741,0.00165258,0.0485946,0.327887
0062742,0.194023,0.242449,0.284302
0062743,0.417221,0.461862,0.26602
0062744,0.0164324,0.0594645,0.298593
0062745,1.18538e-05,0.0843229,0.355534
0062746,1.63407e-10,0.133206,0.321763
0062747,6.79064e-12,0.115707,0.266834
0062748,6.7906e-12,0.0648471,0.296321
0062749,6.7906e-12,0.0665705,0.308661
0062750,6.7906e-12,0.129318,0.312382
0062751,6.7906e-12,0.149452,0.269566
0062752,6.7906e-12,0.183854,0.356518
0062753,6.7906e-12,0.00546946,0.27714
0062754,6.7906e-12,0.183958,0.336235
0062755,6.7906e-12,0.0545858,0.34879
0062756,6.7906e-12,0.0389692,0.400171
0062757,6.56996e-19,0.212796,0.619525
0062758,6.56996e-19,0.0698043,0.258802
0062759,6.56996e-19,0.173421,0.295235
0062760,6.56996e-19,0.0873186,0.319559
0062761,6.56996e-19,0.0759526,0.280701
0062762,6.56996e-19,0.10349,0.28721
0062763,6.56996e-19,0.102314,0.28348
0062764,6.56996e-19,0.157132,0.344962
0062765,6.56996e-19,0.114544,0.334722
0062766,6.56996e-19,0.335128,0.40525
0062767,6.56996e-19,0.061943,0.26867
0062768,6.56996e-19,0.276352,0.495787
0062769,6.56996e-19,0.265221,0.326654
0062770,6.56996e-19,0.0884757,0.209826
0062771,6.56996e-19,0.0526079,0.0717886
0062772,6.56996e-19,0.357437,0.186663
0062773,6.56996e-19,0.217694,0.189432
0062774,6.56996e-19,0.100848,0.136038
0062775,6.56996e-19,0.182708,0.12058
0062776,6.56996e-19,0.0742791,0.0801693
0062777,6.56996e-19,0.145062,0.106225
0062778,6.56996e-19,0.103273,0.0943578
0062779,6.56996e-19,0.0720339,0.0790111
0062780,6.56996e-19,0.133512,0.103202
0062781,6.56996e-19,0.0977801,0.0923572
0062782,6.56996e-19,0.168513,0.207157
0062783,6.56996e-19,0.121135,0.1185
0062784,6.56996e-19,0.172675,0.117134
0062785,6.56996e-19,0.159079,0.196299
0062786,6.56996e-19,0.0730392,0.139265
0062787,6.56996e-19,0.10464,0.0772946
0062788,6.56996e-19,0.15938,0.103258
0062789,6.56996e-19,0.108728,0.0783058
0062790,6.56996e-19,0.0934828,0.0914956
0062791,6.56996e-19,0.0882953,0.198352
0062792,6.56996e-19,0.089597,0.0721211
0062793,6.56996e-19,0.0856701,0.0738843
0062794,6.56996e-19,0.072904,0.145194
0062795,6.56996e-19,0.076741,0.078075
0062796,6.56996e-19,0.191485,0.124918
0062797,6.56996e-19,0.24751,0.15121
0062798,6.56996e-19,0.0961045,0.0881462
0062799,6.95546e-19,0.0978313,0.0887621
0062800,7.36626e-13,0.263562,0.243969
0062801,2.57806e-07,0.188438,0.11966
0062802,0.00165258,0.093978,0.176661
0062803,0.194023,0.26469,0.110154
0062804,0.417221,0.527928,0.111153
0062805,0.0164324,0.068345,0.130453
0062806,1.18538e-05,0.0462557,0.139777
0062807,1.56617e-10,0.0861886,0.129522
0062808,3.8557e-17,0.141392,0.147087
0062809,6.56996e-19,0.0864823,0.159639
0062810,6.56996e-19,0.0630971,0.0795685
0062811,6.56996e-19,0.06,0.11107
0062812,6.56996e-19,0.101175,0.0847865
0062813,6.56996e-19,6.56996e-19,0.142136
0062814,6.56996e-19,6.56996e-19,0.0470989
0062815,6.56996e-19,6.56996e-19,0.119501
0062816,6.56996e-19,6.56996e-19,0.133129
0062817,6.56996e-19,6.56996e-19,0.216778
0062818,1.16423e-27,0.0514501,0.335827
0062819,1.16423e-27,0.0459492,0.0792913
0062820,1.16423e-27,0.0441147,0.123697
0062821,1.16423e-27,0.0442698,0.10817
0062822,1.16423e-27,0.0525895,0.0962181
0062823,1.16423e-27,0.0613534,0.0911238
0062824,1.16423e-27,0.0918886,0.129261
0062825,1.16423e-27,0.126731,0.161993
0062826,1.16423e-27,0.15145,0.137489
0062827,1.16423e-27,0.15262,0.15946
0062828,1.16423e-27,0.139642,0.167266
0062829,1.16423e-27,0.15157,0.0663186
0062830,1.16423e-27,0.254621,0.0986084
0062831,1.16423e-27,0.223947,0.0870639
0062832,1.16423e-27,0.0771631,0.0477792
0062833,1.16423e-27,0.0141612,0.0754609
0062834,1.16423e-27,0.00635654,0.0285662
0062835,1.16423e-27,0.051446,0.040601
0062836,1.16423e-27,0.18351,0.0878994
0062837,1.16423e-27,0.199756,0.0946178
0062838,1.16423e-27,0.00311429,0.0200863
0062839,1.16423e-27,0.117123,0.0626728
0062840,1.16423e-27,0.0589876,0.0409748
0062841,1.16423e-27,0.189648,0.0920485
0062842,1.16423e-27,0.0798176,0.0786795
0062843,1.16423e-27,0.0906397,0.0525199
0062844,1.16423e-27,0.216549,0.100503
0062845,1.16423e-27,0.0844009,0.0502817
0062846,1.16423e-27,0.128744,0.145861
0062847,1.16423e-27,0.0744431,0.0412444
0062848,1.16423e-27,1.16423e-27,0.0932543
0062849,1.16423e-27,1.16423e-27,0.0907123
0062850,1.16423e-27,0.165202,0.0794575
0062851,1.16423e-27,0.120263,0.140513
0062852,1.16423e-27,0.143129,0.116804
0062853,1.16423e-27,0.193004,0.101609
0062854,1.16423e-27,0.0816366,0.0599141
0062855,1.16423e-27,0.161519,0.0807836
0062856,1.16423e-27,0.0677007,0.0452255
0062857,1.16423e-27,0.159619,0.078375
0062858,1.16423e-27,0.114449,0.0666423
0062859,1.20118e-27,0.120357,0.0657888
0062860,3.85498e-20,0.0826821,0.0540309
0062861,7.36626e-13,0.0614106,0.041891
0062862,2.57806e-07,0.00297379,0.0843038
0062863,0.00165258,0.00165258,0.127369
0062864,0.194023,0.322704,0.10523
0062865,0.417221,0.466369,0.0850327
0062866,0.0164324,0.0203041,0.0846175
0062867,1.18538e-05,0.0113209,0.125741
0062868,1.56617e-10,0.0985892,0.184492
0062869,3.79e-17,0.102229,0.0954353
0062870,1.69146e-25,0.133333,0.136968
0062871,1.16423e-27,0.0640447,0.0690274
0062872,1.16423e-27,0.0556886,0.0841884
0062873,1.16423e-27,0.0557178,0.114048
0062874,1.16423e-27,0.00189693,0.0702301
0062875,1.16423e-27,1.16423e-27,0.0427238
0062876,1.16423e-27,0.214061,0.238674
0062877,1.16423e-27,0.212385,0.204614
0062878,1.16423e-27,0.188907,0.236563
0062879,2.56015e-18,0.162672,0.357706
0062880,2.56015e-18,0.142045,0.129347
0062881,2.56015e-18,0.0225382,0.0260338
0062882,2.56015e-18,0.0663091,0.10526
0062883,2.56015e-18,0.268879,0.164891
0062884,2.56015e-18,2.56015e-18,0.0579329
0062885,2.56015e-18,0.00183767,0.0647929
0062886,2.56015e-18,0.0204266,0.087065
0062887,2.56015e-18,0.00736236,0.0824334
0062888,2.56015e-18,0.00575758,0.0958776
0062889,2.56015e-18,0.0089751,0.119972
0062890,2.56015e-18,2.56015e-18,0.0167249
0062891,2.56015e-18,0.0035982,0.0031691
0062892,2.56015e-18,0.0885806,0.0351459
0062893,2.56015e-18,0.0246145,0.0146083
0062894,2.56015e-18,0.169289,0.0637133
0062895,2.56015e-18,0.0212025,0.00797975
0062896,2.56015e-18,0.0216346,0.11102
0062897,2.56015e-18,0.0299526,0.0134566
0062898,2.56015e-18,0.0329315,0.0221759
0062899,2.56015e-18,0.0225608,0.00849094
0062900,2.56015e-18,0.0260369,0.00979921
0062901,2.56015e-18,0.132256,0.0521442
0062902,2.56015e-18,0.106176,0.0432679
0062903,2.56015e-18,0.0221566,0.00833881
0062904,2.56015e-18,0.0201387,0.00757935
0062905,2.56015e-18,0.0242062,0.117221
0062906,2.56015e-18,0.0690682,0.0283369
0062907,2.56015e-18,0.0591003,0.162876
0062908,2.56015e-18,0.0223464,0.013353
0062909,2.56015e-18,0.0219849,0.0200584
0062910,2.56015e-18,0.0963783,0.0412648
0062911,2.56015e-18,0.0510626,0.0251283
0062912,2.56015e-18,0.0251628,0.0115303
0062913,2.56015e-18,0.0201853,0.116756
0062914,2.56015e-18,0.0237946,0.0186547
0062915,2.56015e-18,0.0865955,0.122891
0062916,2.56015e-18,0.0700225,0.132579
0062917,2.56015e-18,0.0623044,0.0234488
0062918,2.56015e-18,0.0124125,0.00467154
0062919,2.56015e-18,0.14012,0.0582012
0062920,2.56015e-18,0.192167,0.0747097
0062921,2.5987e-18,0.173599,0.0653352
0062922,7.36628e-13,7.36628e-13,4.2349e-12
0062923,2.57806e-07,0.00273001,0.00332667
0062924,0.00165258,0.29193,0.257211
0062925,0.194023,0.291598,0.171978
0062926,0.417221,0.469024,0.0851902
0062927,0.0164324,0.180544,0.149696
0062928,1.18538e-05,1.18538e-05,0.0999371
0062929,1.56617e-10,0.068534,0.121747
0062930,4.04601e-17,0.0920558,0.112376
0062931,2.56015e-18,0.0547131,0.0693335
0062932,2.56015e-18,0.0223411,0.0467609
0062933,2.56015e-18,0.181024,0.173993
0062934,2.56015e-18,0.221429,0.141509
0062935,2.56015e-18,0.0222222,0.0553391
0062936,2.56015e-18,0.0217523,0.107861
0062937,2.56015e-18,0.0216022,0.176641
0062938,2.56015e-18,0.025916,0.163383
0062939,2.56015e-18,0.021887,0.151137
0062940,1.95588e-11,0.137533,0.334877
0062941,1.95588e-11,0.116028,0.0539162
0062942,1.95588e-11,0.128654,0.0484274
0062943,1.95588e-11,0.158903,0.139734
0062944,1.95588e-11,0.108344,0.104363
0062945,1.95588e-11,0.0936177,0.0948471
0062946,1.95588e-11,0.103888,0.103294
0062947,1.95588e-11,0.127163,0.131935
0062948,1.95588e-11,0.174481,0.146386
0062949,1.95588e-11,0.137544,0.174585
0062950,1.95588e-11,0.167581,0.15387
0062951,1.95588e-11,0.254216,0.112015
0062952,1.95588e-11,0.204227,0.184275
0062953,1.95588e-11,0.179729,0.0676425
0062954,1.95588e-11,0.161173,0.0606587
0062955,1.95588e-11,0.219708,0.0826889
0062956,1.95588e-11,0.215746,0.0811976
0062957,1.95588e-11,0.18826,0.0708533
0062958,1.95588e-11,0.105078,0.0481109
0062959,1.95588e-11,0.0842656,0.0317141
0062960,1.95588e-11,0.0711888,0.0267925
0062961,1.95588e-11,0.103205,0.0388422
0062962,1.95588e-11,0.106987,0.0433031
0062963,1.95588e-11,0.122015,0.0459212
0062964,1.95588e-11,0.115035,0.0432944
0062965,1.95588e-11,0.109656,0.0412698
0062966,1.95588e-11,0.203451,0.0765705
0062967,1.95588e-11,0.19798,0.0830028
0062968,1.95588e-11,0.202249,0.0789417
0062969,1.95588e-11,0.180301,0.117907
0062970,1.95588e-11,0.140731,0.0565151
0062971,1.95588e-11,0.159896,0.160313
0062972,1.95588e-11,0.121775,0.0458312
0062973,1.95588e-11,0.116645,0.0439005
0062974,1.95588e-11,0.104276,0.0428163
0062975,1.95588e-11,0.114199,0.0930332
0062976,1.95588e-11,0.159641,0.064644
0062977,1.95588e-11,0.174718,0.0657566
0062978,1.95588e-11,0.175579,0.0660805
0062979,1.95588e-11,0.203179,0.0764679
0062980,1.95588e-11,0.155164,0.0614346
0062981,1.95588e-11,0.152759,0.0574921
0062982,1.95588e-11,0.118831,0.0447231
0062983,2.02955e-11,0.117363,0.0441705
0062984,2.57826e-07,0.139639,0.0525542
0062985,0.00165258,0.195442,0.224527
0062986,0.194023,0.409585,0.15285
0062987,0.417221,0.646338,0.143904
0062988,0.0164324,0.225328,0.175083
0062989,1.18538e-05,0.214563,0.186657
0062990,1.76175e-10,0.136452,0.188537
0062991,1.95589e-11,0.164809,0.1119
0062992,1.95588e-11,0.129026,0.0907028
0062993,1.95588e-11,0.150485,0.11778
0062994,1.95588e-11,0.125249,0.160421
0062995,1.95588e-11,0.110231,0.0722182
0062996,1.95588e-11,0.0780488,0.102563
0062997,1.95588e-11,0.120372,0.184445
0062998,1.95588e-11,0.166552,0.290328
0062999,1.95588e-11,0.0863196,0.133883
0063000,1.95588e-11,0.177184,0.209789
0063001,2.7368e-06,0.1805,0.328128
0063002,2.7368e-06,0.19712,0.0844346
0063003,2.7368e-06,0.164587,0.0619502
0063004,2.7368e-06,0.130735,0.135063
0063005,2.7368e-06,0.16165,0.121573
0063006,2.7368e-06,0.137241,0.113539
0063007,2.7368e-06,0.138058,0.117058
0063008,2.7368e-06,0.0966957,0.118684
0063009,2.7368e-06,0.117164,0.134627
0063010,2.7368e-06,0.105867,0.13864
0063011,2.7368e-06,0.209241,0.152425
0063012,2.7368e-06,0.121556,0.0492972
0063013,2.7368e-06,0.146667,0.0551983
0063014,2.7368e-06,0.114039,0.0429187
0063015,2.7368e-06,0.134821,0.0507399
0063016,2.7368e-06,0.184785,0.0695445
0063017,2.7368e-06,0.25384,0.0955339
0063018,2.7368e-06,0.19373,0.0729107
0063019,2.7368e-06,0.145712,0.0548388
0063020,2.7368e-06,0.138234,0.0520243
0063021,2.7368e-06,0.141575,0.053282
0063022,2.7368e-06,0.118016,0.0444154
0063023,2.7368e-06,0.160527,0.0604147
0063024,2.7368e-06,0.0742678,0.0279503
0063025,2.7368e-06,0.0853772,0.0321314
0063026,2.7368e-06,0.117137,0.0440844
0063027,2.7368e-06,0.14136,0.0532011
0063028,2.7368e-06,0.179243,0.0674587
0063029,2.7368e-06,0.130624,0.0491604
0063030,2.7368e-06,0.204807,0.0770799
0063031,2.7368e-06,0.153623,0.06145
0063032,2.7368e-06,0.143534,0.0540191
0063033,2.7368e-06,0.22778,0.0857257
0063034,2.7368e-06,0.149807,0.05638
0063035,2.7368e-06,0.187728,0.072473
0063036,2.7368e-06,0.0954706,0.0359301
0063037,2.7368e-06,0.162201,0.0610448
0063038,2.7368e-06,0.128819,0.0502652
0063039,2.7368e-06,0.113883,0.0462937
0063040,2.7368e-06,0.0762543,0.10268
0063041,2.7368e-06,0.172114,0.120105
0063042,2.7368e-06,0.151149,0.109397
0063043,2.7368e-06,0.198993,0.203818
0063044,2.7368e-06,0.159163,0.203316
0063045,2.99461e-06,0.134407,0.109346
0063046,0.00165532,0.120271,0.0802196
0063047,0.194026,0.396235,0.154074
0063048,0.417224,0.595277,0.129776
0063049,0.0164352,0.246346,0.176439
0063050,1.45906e-05,0.209359,0.24247
0063051,2.73696e-06,0.243003,0.184543
0063052,2.7368e-06,0.213622,0.131746
0063053,2.7368e-06,0.195373,0.119518
0063054,2.7368e-06,0.107313,0.157359
0063055,2.7368e-06,0.246276,0.156876
0063056,2.7368e-06,0.139604,0.113676
0063057,2.7368e-06,0.280379,0.232117
0063058,2.7368e-06,0.0931448,0.175158
0063059,2.7368e-06,0.075246,0.149352
0063060,2.7368e-06,0.0729764,0.106691
0063061,2.7368e-06,0.0695016,0.180469
0063062,0.00701399,0.215325,0.373856
0063063,0.00701399,0.184024,0.107755
0063064,0.00701399,0.182095,0.163388
0063065,0.00701399,0.197933,0.154834
0063066,0.00701399,0.229216,0.193006
0063067,0.00701399,0.161032,0.120259
0063068,0.00701399,0.143362,0.116802
0063069,0.00701399,0.147389,0.135551
0063070,0.00701399,0.154199,0.148923
0063071,0.00701399,0.1795,0.150675
0063072,0.00701399,0.0984024,0.106933
0063073,0.00701399,0.121142,0.0639188
0063074,0.00701399,0.225957,0.136424
0063075,0.00701399,0.179144,0.0786963
0063076,0.00701399,0.121074,0.0429276
0063077,0.00701399,0.0984415,0.0344095
0063078,0.00701399,0.16628,0.0599412
0063079,0.00701399,0.220278,0.0866834
0063080,0.00701399,0.245168,0.0914452
0063081,0.00701399,0.196616,0.198742
0063082,0.00701399,0.193148,0.0700532
0063083,0.00701399,0.144564,0.0517681
0063084,0.00701399,0.133798,0.0477162
0063085,0.00701399,0.139427,0.068525
0063086,0.00701399,0.130437,0.0464514
0063087,0.00701399,0.104336,0.0451321
0063088,0.00701399,0.0897069,0.0311222
0063089,0.00701399,0.174821,0.0631556
0063090,0.00701399,0.18016,0.172093
0063091,0.00701399,0.163482,0.0606694
0063092,0.00701399,0.130496,0.143806
0063093,0.00701399,0.134164,0.050705
0063094,0.00701399,0.181776,0.0657732
0063095,0.00701399,0.158565,0.0570375
0063096,0.00701399,0.143741,0.0514583
0063097,0.00701399,0.149712,0.056743
0063098,0.00701399,0.165505,0.0596492
0063099,0.00701399,0.224989,0.0820365
0063100,0.00701399,0.177448,0.0641442
0063101,0.00701399,0.0898099,0.0311609
0063102,0.00701399,0.0876001,0.0331847
0063103,0.00701399,0.0862238,0.0298113
0063104,0.00701399,0.106085,0.037286
0063105,0.00701399,0.127916,0.0455023
0063106,0.00701425,0.14197,0.0538294
0063107,0.00866657,0.134193,0.0472427
0063108,0.201037,0.346867,0.0548843
0063109,0.424235,0.589562,0.062222
0063110,0.0234464,0.203652,0.0678217
0063111,0.00702585,0.184367,0.19315
0063112,0.00701399,0.271359,0.0994885
0063113,0.00701399,0.227472,0.0829711
0063114,0.00701399,0.201003,0.0730092
0063115,0.00701399,0.194257,0.0736949
0063116,0.00701399,0.20558,0.074732
0063117,0.00701399,0.181185,0.0655507
0063118,0.00701399,0.0936907,0.0342216
0063119,0.00701399,0.159382,0.0626023
0063120,0.00701399,0.176882,0.0639313
0063121,0.00701399,0.116739,0.0423263
0063122,0.00701399,0.0781282,0.285126
0063123,0.329238,0.528818,0.33692
0063124,0.329238,0.4756,0.0671537
0063125,0.329238,0.468567,0.0524452
0063126,0.329238,0.512137,0.0688354
0063127,0.329238,0.515276,0.070017
0063128,0.329238,0.528697,0.0750682
0063129,0.329238,0.518737,0.0765067
0063130,0.329238,0.494621,0.0652957
0063131,0.329238,0.482912,0.0578365
0063132,0.329238,0.478423,0.056147
0063133,0.329238,0.506453,0.214343
0063134,0.329238,0.550449,0.0832548
0063135,0.329238,0.445489,0.0437519
0063136,0.329238,0.430281,0.0380285
0063137,0.329238,0.417141,0.0786493
0063138,0.329238,0.461095,0.0948637
0063139,0.329238,0.464808,0.105369
0063140,0.329238,0.527531,0.145547
0063141,0.329238,0.414622,0.0917512
0063142,0.329238,0.42183,0.0809922
0063143,0.329238,0.438513,0.0860006
0063144,0.329238,0.479528,0.230559
0063145,0.329238,0.499587,0.162606
0063146,0.329238,0.57716,0.139124
0063147,0.329238,0.473373,0.101012
0063148,0.329238,0.437549,0.0904409
0063149,0.329238,0.440938,0.117941
0063150,0.329238,0.452826,0.108184
0063151,0.329238,0.528466,0.1165
0063152,0.329238,0.442301,0.155219
0063153,0.329238,0.526894,0.24112
0063154,0.329238,0.481256,0.128403
0063155,0.329238,0.440289,0.0775712
0063156,0.329238,0.511008,0.121484
0063157,0.329238,0.456401,0.130424
0063158,0.329238,0.543078,0.179493
0063159,0.329238,0.439319,0.122038
0063160,0.329238,0.511583,0.158307
0063161,0.329238,0.46001,0.105021
0063162,0.329238,0.459991,0.170563
0063163,0.329238,0.445221,0.117153
0063164,0.329238,0.5229,0.11105
0063165,0.329238,0.418324,0.106761
0063166,0.329238,0.463857,0.138515
0063167,0.329238,0.410227,0.1172
0063168,0.33089,0.432018,0.108272
0063169,0.523261,0.669353,0.126988
0063170,0.746459,0.935897,0.180883
0063171,0.34567,0.456392,0.183859
0063172,0.32925,0.472918,0.138884
0063173,0.329238,0.507074,0.119508
0063174,0.329238,0.549583,0.162907
0063175,0.329238,0.528375,0.132523
0063176,0.329238,0.562939,0.210296
0063177,0.329238,0.491101,0.115765
0063178,0.329238,0.552028,0.184999
0063179,0.329238,0.474744,0.107128
0063180,0.329238,0.492921,0.213147
0063181,0.329238,0.429824,0.130473
0063182,0.329238,0.497564,0.212761
0063183,0.329238,0.429467,0.243318
0063184,0.283059,0.477967,0.377947
0063185,0.283059,0.470231,0.156398
0063186,0.283059,0.50622,0.197482
0063187,0.283059,0.479638,0.150725
0063188,0.283059,0.392796,0.138599
0063189,0.283059,0.386566,0.153421
0063190,0.283059,0.446474,0.16348
0063191,0.283059,0.484565,0.179372
0063192,0.283059,0.475652,0.147673
0063193,0.283059,0.437917,0.132141
0063194,0.283059,0.422729,0.129977
0063195,0.283059,0.403534,0.107816
0063196,0.283059,0.45385,0.123853
0063197,0.283059,0.5927,0.196438
0063198,0.283059,0.494306,0.125948
0063199,0.283059,0.413168,0.0970753
0063200,0.283059,0.374178,0.107009
0063201,0.283059,0.438221,0.103839
