DB No.,n_d[i],d_u,d_u_d_v 
0064241,2.43866e-18,0.0159518,0.018715
0064242,2.43866e-18,2.43866e-18,4.81714e-12
0064243,2.43866e-18,2.43866e-18,0.00312598
0064244,2.43866e-18,0.0518336,0.0250446
0064245,2.43866e-18,0.0154712,0.013612
0064246,2.43866e-18,0.0288834,0.00916816
0064247,2.43866e-18,2.43866e-18,4.81714e-12
0064248,2.43866e-18,2.43866e-18,0.118427
0064249,2.43866e-18,0.0211193,0.0145857
0064250,2.43866e-18,0.0215853,0.147574
0064251,2.43866e-18,2.43866e-18,0.0199732
0064252,2.43866e-18,2.43866e-18,0.0456503
0064253,2.43866e-18,2.43866e-18,0.0175302
0064254,2.43866e-18,0.00421941,0.0242552
0064255,2.43866e-18,0.0186883,0.016444
0064256,3.1613e-16,3.1613e-16,0.155483
0064257,7.88042e-10,7.88042e-10,0.0799646
0064258,3.62592e-05,0.0454428,0.0402992
0064259,0.0305568,0.19179,0.0639133
0064260,0.471651,0.471651,4.81714e-12
0064261,0.133339,0.136713,0.00420329
0064262,0.000690419,0.029356,0.0181398
0064263,6.54774e-08,0.0209518,0.0153633
0064264,1.13737e-13,1.13737e-13,4.81714e-12
0064265,2.44228e-18,2.44228e-18,4.81714e-12
0064266,2.43866e-18,0.0181681,0.0532725
0064267,2.43866e-18,0.0577428,0.080882
0064268,2.43866e-18,0.133754,0.157816
0064269,2.43866e-18,0.0282956,0.0945265
0064270,2.43866e-18,2.43866e-18,0.129481
0064271,2.43866e-18,2.43866e-18,0.116551
0064272,2.43866e-18,0.084623,0.0821577
0064273,2.43866e-18,0.0512241,0.128567
0064274,2.43866e-18,0.0262877,0.461494
0064275,2.43866e-18,2.43866e-18,0.223764
0064276,2.43866e-18,0.0327465,0.0632606
0064277,2.43866e-18,0.0357522,0.109351
0064278,2.43866e-18,2.43866e-18,0.0851144
0064279,2.43866e-18,2.43866e-18,0.105091
0064280,2.43866e-18,2.43866e-18,0.0499378
0064281,2.43866e-18,0.00390764,0.0893634
0064282,1.88347e-11,0.105212,0.0634178
0064283,1.88347e-11,0.0912661,0.0498521
0064284,1.88347e-11,0.125986,0.040495
0064285,1.88347e-11,0.147835,0.0872714
0064286,1.88347e-11,0.122838,0.1364
0064287,1.88347e-11,0.160838,0.0982892
0064288,1.88347e-11,0.189012,0.1422
0064289,1.88347e-11,0.174376,0.14195
0064290,1.88347e-11,0.101875,0.149955
0064291,1.88347e-11,0.147647,0.168493
0064292,1.88347e-11,0.178257,0.172133
0064293,1.88347e-11,0.182642,0.087462
0064294,1.88347e-11,0.149038,0.0548368
0064295,1.88347e-11,0.107612,0.0341582
0064296,1.88347e-11,0.111875,0.0468836
0064297,1.88347e-11,0.0764719,0.0242737
0064298,1.88347e-11,0.12057,0.0382714
0064299,1.88347e-11,0.136337,0.0432759
0064300,1.88347e-11,0.106097,0.0445272
0064301,1.88347e-11,0.0891788,0.0283071
0064302,1.88347e-11,0.0934968,0.0296777
0064303,1.88347e-11,0.191823,0.0608884
0064304,1.88347e-11,0.193542,0.0728978
0064305,1.88347e-11,0.19168,0.0712291
0064306,1.88347e-11,0.122295,0.0388189
0064307,1.88347e-11,0.194761,0.061821
0064308,1.88347e-11,0.1689,0.0536121
0064309,1.88347e-11,0.179736,0.0679209
0064310,1.88347e-11,0.146172,0.046398
0064311,1.88347e-11,0.159543,0.0706124
0064312,1.88347e-11,0.119185,0.0490069
0064313,1.88347e-11,0.113204,0.126132
0064314,1.88347e-11,0.147394,0.054315
0064315,1.88347e-11,0.128044,0.0406438
0064316,1.88347e-11,0.0948276,0.0323856
0064317,1.88351e-11,0.0677276,0.0451812
0064318,8.06876e-10,0.103151,0.0440784
0064319,3.62592e-05,0.131549,0.0417449
0064320,0.0305568,0.128859,0.0312032
0064321,0.471651,0.560397,0.0281696
0064322,0.133339,0.284787,0.0521242
0064323,0.000690419,0.168795,0.0630384
0064324,6.54963e-08,0.157721,0.0500636
0064325,1.89485e-11,0.148245,0.0470559
0064326,1.88347e-11,0.170598,0.0541511
0064327,1.88347e-11,0.152359,0.0840253
0064328,1.88347e-11,0.108108,0.120366
0064329,1.88347e-11,0.12621,0.11293
0064330,1.88347e-11,0.0912668,0.119288
0064331,1.88347e-11,0.116885,0.157807
0064332,1.88347e-11,0.129431,0.161646
0064333,1.88347e-11,0.108507,0.0909526
0064334,1.88347e-11,0.138725,0.156911
0064335,1.88347e-11,0.156148,0.492166
0064336,1.88347e-11,0.111998,0.222874
0064337,1.88347e-11,0.165342,0.102654
0064338,1.88347e-11,0.100888,0.117207
0064339,1.88347e-11,0.15081,0.162413
0064340,1.88347e-11,0.116366,0.119818
0064341,1.88347e-11,0.132265,0.114619
0064342,1.88347e-11,0.195524,0.124855
0064343,2.66434e-06,0.120928,0.0581944
0064344,2.66434e-06,0.0896346,0.0284509
0064345,2.66434e-06,0.084189,0.0267224
0064346,2.66434e-06,0.11086,0.076411
0064347,2.66434e-06,0.151023,0.0977537
0064348,2.66434e-06,0.125487,0.116061
0064349,2.66434e-06,0.130583,0.115663
0064350,2.66434e-06,0.149397,0.154499
0064351,2.66434e-06,0.163248,0.173902
0064352,2.66434e-06,0.114654,0.138093
0064353,2.66434e-06,0.124545,0.137098
0064354,2.66434e-06,0.180786,0.070629
0064355,2.66434e-06,0.185853,0.0589924
0064356,2.66434e-06,0.147272,0.046746
0064357,2.66434e-06,0.10639,0.0337694
0064358,2.66434e-06,0.136959,0.0434725
0064359,2.66434e-06,0.0774094,0.0245704
0064360,2.66434e-06,0.119942,0.0380712
0064361,2.66434e-06,0.129335,0.0410527
0064362,2.66434e-06,0.0913172,0.028985
0064363,2.66434e-06,0.0991225,0.0314626
0064364,2.66434e-06,0.0813052,0.025807
0064365,2.66434e-06,0.159475,0.0506197
0064366,2.66434e-06,0.191578,0.0608096
0064367,2.66434e-06,0.216687,0.0687798
0064368,2.66434e-06,0.126361,0.0401087
0064369,2.66434e-06,0.163737,0.0519724
0064370,2.66434e-06,0.161214,0.0511715
0064371,2.66434e-06,0.210349,0.066768
0064372,2.66434e-06,0.14636,0.0464568
0064373,2.66434e-06,0.158579,0.098503
0064374,2.66434e-06,0.121655,0.0461444
0064375,2.66434e-06,0.124296,0.0394533
0064376,2.66434e-06,0.156629,0.0497163
0064377,2.66434e-06,0.117355,0.0447795
0064378,2.66434e-06,0.107747,0.0342003
0064379,2.66513e-06,0.0685794,0.0217676
0064380,3.89235e-05,0.109818,0.0348459
0064381,0.0305595,0.136571,0.0336502
0064382,0.471654,0.575349,0.0329149
0064383,0.133341,0.224074,0.0288004
0064384,0.000693083,0.127357,0.0402057
0064385,2.72982e-06,0.179571,0.0749406
0064386,2.66434e-06,0.178656,0.0876539
0064387,2.66434e-06,0.158281,0.0837866
0064388,2.66434e-06,0.162424,0.0911033
0064389,2.66434e-06,0.163162,0.117158
0064390,2.66434e-06,0.108908,0.109386
0064391,2.66434e-06,0.106543,0.137699
0064392,2.66434e-06,0.10393,0.14748
0064393,2.66434e-06,0.102644,0.122243
0064394,2.66434e-06,0.140143,0.101906
0064395,2.66434e-06,0.133846,0.168908
0064396,2.66434e-06,0.17561,0.489783
0064397,2.66434e-06,0.156627,0.226462
0064398,2.66434e-06,0.150795,0.0973678
0064399,2.66434e-06,0.130895,0.130848
0064400,2.66434e-06,0.0959779,0.150479
0064401,2.66434e-06,0.143886,0.135746
0064402,2.66434e-06,0.075644,0.12139
0064403,2.66434e-06,0.0886651,0.0358546
0064404,0.00690307,0.139722,0.168882
0064405,0.00690307,0.116553,0.0771323
0064406,0.00690307,0.0884729,0.0722171
0064407,0.00690307,0.121206,0.099707
0064408,0.00690307,0.0836321,0.0853794
0064409,0.00690307,0.171064,0.16507
0064410,0.00690307,0.118889,0.122967
0064411,0.00690307,0.162812,0.142672
0064412,0.00690307,0.144834,0.172287
0064413,0.00690307,0.159975,0.16707
0064414,0.00690307,0.123791,0.149635
0064415,0.00690307,0.152774,0.134436
0064416,0.00690307,0.243089,0.14609
0064417,0.00690307,0.175339,0.165263
0064418,0.00690307,0.161174,0.070202
0064419,0.00690307,0.109409,0.0325373
0064420,0.00690307,0.112495,0.0335168
0064421,0.00690307,0.115779,0.0388209
0064422,0.00690307,0.122576,0.0533096
0064423,0.00690307,0.138144,0.0416584
0064424,0.00690307,0.0738271,0.021243
0064425,0.00690307,0.122331,0.036639
0064426,0.00690307,0.101744,0.0301042
0064427,0.00690307,0.151766,0.0578722
0064428,0.00690307,0.205792,0.0631314
0064429,0.00690307,0.200283,0.0689119
0064430,0.00690307,0.14185,0.0428347
0064431,0.00690307,0.176536,0.0538447
0064432,0.00690307,0.155847,0.0547055
0064433,0.00690307,0.224017,0.087076
0064434,0.00690307,0.17196,0.0652392
0064435,0.00690307,0.166547,0.0615431
0064436,0.00690307,0.123105,0.0368847
0064437,0.00690307,0.12241,0.0366641
0064438,0.00690307,0.166734,0.0507333
0064439,0.00690307,0.13101,0.252064
0064440,0.00690307,0.0966683,0.0413584
0064441,0.00693933,0.0798836,0.0231539
0064442,0.0374599,0.139884,0.0325113
0064443,0.478554,0.584834,0.0337351
0064444,0.140242,0.216231,0.0345211
0064445,0.00759349,0.0906823,0.026374
0064446,0.00690314,0.12125,0.036296
0064447,0.00690307,0.187259,0.0572485
0064448,0.00690307,0.18198,0.0786909
0064449,0.00690307,0.172369,0.0685145
0064450,0.00690307,0.161124,0.0489526
0064451,0.00690307,0.173081,0.0527482
0064452,0.00690307,0.0973432,0.0287075
0064453,0.00690307,0.0960081,0.0391528
0064454,0.00690307,0.111642,0.033246
0064455,0.00690307,0.104072,0.0308681
0064456,0.00690307,0.142793,0.0639915
0064457,0.00690307,0.121718,0.423971
0064458,0.00690307,0.188421,0.162196
0064459,0.00690307,0.167526,0.0514561
0064460,0.00690307,0.0958251,0.0374462
0064461,0.00690307,0.101464,0.168183
0064462,0.00690307,0.160423,0.0487304
0064463,0.00690307,0.183981,0.056208
0064464,0.00690307,0.0855057,0.0620728
0064465,0.32758,0.431908,0.0439927
0064466,0.32758,0.449256,0.0409311
0064467,0.32758,0.464261,0.0577376
0064468,0.32758,0.408824,0.0257886
0064469,0.32758,0.438079,0.0350747
0064470,0.32758,0.420069,0.0373337
0064471,0.32758,0.503126,0.0725165
0064472,0.32758,0.448035,0.0501249
0064473,0.32758,0.509898,0.0578713
0064474,0.32758,0.446573,0.0377709
0064475,0.32758,0.463496,0.0690844
0064476,0.32758,0.43252,0.0429888
0064477,0.32758,0.447475,0.0380573
0064478,0.32758,0.517154,0.0601746
0064479,0.32758,0.538987,0.115055
0064480,0.32758,0.491943,0.0990031
0064481,0.32758,0.419797,0.0775767
0064482,0.32758,0.426999,0.129914
0064483,0.32758,0.454995,0.100307
0064484,0.32758,0.435367,0.0809309
0064485,0.32758,0.488212,0.126075
0064486,0.32758,0.397464,0.106088
0064487,0.32758,0.411208,0.0823723
0064488,0.32758,0.44339,0.0856305
0064489,0.32758,0.465563,0.0903137
0064490,0.32758,0.54155,0.112216
0064491,0.32758,0.517165,0.173774
0064492,0.32758,0.467712,0.106534
0064493,0.32758,0.478217,0.0956876
0064494,0.32758,0.458471,0.126454
0064495,0.32758,0.524953,0.149798
0064496,0.32758,0.488743,0.129351
0064497,0.32758,0.46842,0.142056
0064498,0.32758,0.445183,0.0927247
0064499,0.32758,0.452678,0.139894
0064500,0.32758,0.463772,0.151349
0064501,0.32758,0.456304,0.100847
0064502,0.327616,0.410075,0.102467
0064503,0.358137,0.448249,0.20185
0064504,0.799231,0.895299,0.125582
0064505,0.460918,0.570728,0.107653
0064506,0.32827,0.393699,0.0772914
0064507,0.32758,0.417891,0.0829094
0064508,0.32758,0.425107,0.0842791
0064509,0.32758,0.50459,0.154424
0064510,0.32758,0.535572,0.131562
0064511,0.32758,0.480037,0.103406
0064512,0.32758,0.498286,0.128856
0064513,0.32758,0.480746,0.121529
0064514,0.32758,0.407971,0.11721
0064515,0.32758,0.403019,0.12393
0064516,0.32758,0.415368,0.13581
0064517,0.32758,0.426686,0.142726
0064518,0.32758,0.498943,0.468894
0064519,0.32758,0.42731,0.240691
0064520,0.32758,0.424097,0.143201
0064521,0.32758,0.497196,0.133142
0064522,0.32758,0.45158,0.113867
0064523,0.32758,0.408061,0.105098
0064524,0.32758,0.429615,0.141762
0064525,0.32758,0.510338,0.123169
0064526,0.284717,0.352068,0.11464
0064527,0.284717,0.441136,0.14578
0064528,0.284717,0.384052,0.114915
0064529,0.284717,0.411866,0.15712
0064530,0.284717,0.36634,0.0942918
0064531,0.284717,0.364434,0.0862062
0064532,0.284717,0.362404,0.10677
0064533,0.284717,0.442578,0.160386
0064534,0.284717,0.391329,0.104781
0064535,0.284717,0.473364,0.147594
0064536,0.284717,0.432092,0.14367
0064537,0.284717,0.409051,0.119361
0064538,0.284717,0.371899,0.149963
0064539,0.284717,0.403553,0.142276
0064540,0.284717,0.46418,0.105507
0064541,0.284717,0.522911,0.149203
0064542,0.284717,0.418763,0.133457
0064543,0.284717,0.385787,0.082966
0064544,0.284717,0.371723,0.0777004
0064545,0.284717,0.421982,0.0896653
0064546,0.284717,0.377514,0.0765707
0064547,0.284717,0.443739,0.163983
0064548,0.284717,0.348637,0.0756636
0064549,0.284717,0.362776,0.0709879
0064550,0.284717,0.375072,0.0924848
0064551,0.284717,0.410912,0.130755
0064552,0.284717,0.510283,0.121139
0064553,0.284717,0.476483,0.11611
0064554,0.284717,0.421514,0.089645
0064555,0.284717,0.441469,0.0993383
0064556,0.284717,0.41348,0.149605
0064557,0.284717,0.461341,0.121927
0064558,0.284717,0.477311,0.176251
0064559,0.284717,0.40684,0.139221
0064560,0.284717,0.39929,0.144013
0064561,0.284717,0.402093,0.0975001
0064562,0.284717,0.412662,0.122369
0064563,0.284753,0.405527,0.130054
0064564,0.315274,0.39709,0.139396
0064565,0.756369,0.880194,0.139214
0064566,0.418056,0.502341,0.0997322
0064567,0.285408,0.399371,0.0927654
0064568,0.284717,0.354645,0.0794421
0064569,0.284717,0.382894,0.102935
0064570,0.284717,0.365726,0.0794016
0064571,0.284717,0.465487,0.120484
0064572,0.284717,0.462027,0.114516
0064573,0.284717,0.444849,0.114758
0064574,0.284717,0.442539,0.137304
0064575,0.284717,0.412055,0.110743
0064576,0.284717,0.362182,0.130198
0064577,0.284717,0.363176,0.130611
0064578,0.284717,0.367464,0.135655
0064579,0.284717,0.380305,0.476678
0064580,0.284717,0.43274,0.245777
0064581,0.284717,0.420595,0.153317
0064582,0.284717,0.429565,0.11251
0064583,0.284717,0.334154,0.103907
0064584,0.284717,0.353281,0.109545
0064585,0.284717,0.353357,0.104163
0064586,0.284717,0.343163,0.089313
0064587,0.00453244,0.0761171,0.146253
0064588,0.00453244,0.0749436,0.114617
0064589,0.00453244,0.0881022,0.115613
0064590,0.00453244,0.0893695,0.104569
0064591,0.00453244,0.128042,0.106609
0064592,0.00453244,0.107635,0.0947921
0064593,0.00453244,0.0829096,0.101113
0064594,0.00453244,0.122398,0.137332
0064595,0.00453244,0.138704,0.108206
0064596,0.00453244,0.132633,0.140195
0064597,0.00453244,0.224122,0.156125
0064598,0.00453244,0.160064,0.154126
0064599,0.00453244,0.146168,0.146774
0064600,0.00453244,0.0741053,0.140888
0064601,0.00453244,0.0786687,0.0765108
0064602,0.00453244,0.208857,0.131247
0064603,0.00453244,0.253059,0.203394
0064604,0.00453244,0.169307,0.103797
0064605,0.00453244,0.0873442,0.0769511
0064606,0.00453244,0.0797332,0.0758517
0064607,0.00453244,0.0960005,0.106741
0064608,0.00453244,0.0847609,0.078504
0064609,0.00453244,0.189181,0.116177
0064610,0.00453244,0.0841965,0.0776423
0064611,0.00453244,0.0728937,0.0959167
0064612,0.00453244,0.127708,0.156923
0064613,0.00453244,0.15372,0.100448
0064614,0.00453244,0.194169,0.110907
0064615,0.00453244,0.190675,0.111221
0064616,0.00453244,0.135877,0.107363
0064617,0.00453244,0.164951,0.115372
0064618,0.00453244,0.130208,0.141144
0064619,0.00453244,0.175506,0.145435
0064620,0.00453244,0.176764,0.159732
0064621,0.00453244,0.132372,0.162609
0064622,0.00453244,0.100906,0.0882842
0064623,0.00453244,0.124793,0.101251
0064624,0.0045687,0.13024,0.169861
0064625,0.0350893,0.151556,0.11263
0064626,0.476184,0.568982,0.0950831
0064627,0.137871,0.211763,0.0995626
0064628,0.00522286,0.0933277,0.088991
0064629,0.00453251,0.131744,0.133674
0064630,0.00453244,0.0792176,0.125711
0064631,0.00453244,0.0738394,0.0783473
0064632,0.00453244,0.0906341,0.0919687
0064633,0.00453244,0.185258,0.117896
0064634,0.00453244,0.179918,0.13564
0064635,0.00453244,0.186641,0.163135
0064636,0.00453244,0.115426,0.116935
0064637,0.00453244,0.129532,0.14315
0064638,0.00453244,0.087398,0.113002
0064639,0.00453244,0.0936428,0.150146
0064640,0.00453244,0.0932739,0.475267
0064641,0.00453244,0.152165,0.2556
0064642,0.00453244,0.150985,0.14232
0064643,0.00453244,0.0345028,0.0786527
0064644,0.00453244,0.00453244,0.0904439
0064645,0.00453244,0.00453244,0.101812
0064646,0.00453244,0.00453244,0.0748692
0064647,0.00453244,0.0588803,0.109796
0064648,1.32152e-06,0.178219,0.171304
0064649,1.32152e-06,0.101504,0.13248
0064650,1.32152e-06,0.0694305,0.126139
0064651,1.32152e-06,0.0638057,0.102978
0064652,1.32152e-06,0.089909,0.101326
0064653,1.32152e-06,0.115301,0.12737
0064654,1.32152e-06,0.0988279,0.125961
0064655,1.32152e-06,0.0832944,0.111582
0064656,1.32152e-06,0.0828146,0.117649
0064657,1.32152e-06,0.125691,0.146669
0064658,1.32152e-06,0.0906308,0.124168
0064659,1.32152e-06,0.197042,0.196367
0064660,1.32152e-06,0.19627,0.137532
0064661,1.32152e-06,0.13727,0.103792
0064662,1.32152e-06,0.0686029,0.292537
0064663,1.32152e-06,0.12127,0.320991
0064664,1.32152e-06,0.141156,0.317012
0064665,1.32152e-06,0.176504,0.328488
0064666,1.32152e-06,0.13618,0.31518
0064667,1.32152e-06,0.112361,0.337952
0064668,1.32152e-06,0.0708197,0.354212
0064669,1.32152e-06,0.0715372,0.295685
0064670,1.32152e-06,0.113321,0.312587
0064671,1.32152e-06,0.194943,0.332968
0064672,1.32152e-06,0.0851806,0.301863
0064673,1.32152e-06,0.0783586,0.297012
0064674,1.32152e-06,0.0619049,0.291723
0064675,1.32152e-06,0.133838,0.314552
0064676,1.32152e-06,0.200305,0.359072
0064677,1.32152e-06,0.173147,0.366216
0064678,1.32152e-06,0.133071,0.353261
0064679,1.32152e-06,0.177106,0.41839
0064680,1.32152e-06,0.125263,0.305888
0064681,1.32152e-06,0.157305,0.363882
0064682,1.32152e-06,0.166567,0.341367
0064683,1.32152e-06,0.13386,0.315398
0064684,1.32231e-06,0.0678607,0.329699
0064685,3.75807e-05,0.139754,0.406921
0064686,0.0305582,0.15475,0.366255
0064687,0.471653,0.617644,0.331532
0064688,0.13334,0.210796,0.316748
0064689,0.000691741,0.0735409,0.297782
0064690,1.387e-06,0.11251,0.307002
0064691,1.32152e-06,0.143353,0.32092
0064692,1.32152e-06,0.0928691,0.305788
0064693,1.32152e-06,0.0726435,0.297232
0064694,1.32152e-06,0.0949174,0.309597
0064695,1.32152e-06,0.167763,0.370672
0064696,1.32152e-06,0.146003,0.347891
0064697,1.32152e-06,0.151015,0.379324
0064698,1.32152e-06,0.103079,0.355598
0064699,1.32152e-06,0.135435,0.353276
0064700,1.32152e-06,0.0829076,0.388313
0064701,1.32152e-06,0.0874203,0.673676
0064702,1.32152e-06,0.126885,0.475447
0064703,1.32152e-06,0.0873866,0.341732
0064704,1.32152e-06,0.105482,0.329505
0064705,1.32152e-06,0.0124524,0.317809
0064706,1.32152e-06,0.037309,0.319237
0064707,1.32152e-06,0.0371376,0.29638
0064708,1.32152e-06,0.0647391,0.363614
0064709,7.05725e-12,0.0572251,0.326394
0064710,7.05725e-12,0.0777989,0.336374
0064711,7.05725e-12,0.0527786,0.307676
0064712,7.05725e-12,0.0605047,0.318494
0064713,7.05725e-12,0.043798,0.306508
0064714,7.05725e-12,0.0733566,0.318287
0064715,7.05725e-12,0.0647482,0.333434
0064716,7.05725e-12,0.101251,0.30638
0064717,7.05725e-12,0.0673046,0.335411
0064718,7.05725e-12,0.0724886,0.331787
0064719,7.05725e-12,0.0924884,0.339865
0064720,7.05725e-12,0.0724322,0.348961
0064721,7.05725e-12,0.146423,0.420121
0064722,7.05725e-12,0.11242,0.304626
0064723,7.05725e-12,0.193775,0.300946
0064724,7.05725e-12,0.0793695,0.329876
0064725,7.05725e-12,0.111019,0.279132
0064726,7.05725e-12,0.215238,0.310533
0064727,7.05725e-12,0.141574,0.284427
0064728,7.05725e-12,0.0654085,0.260955
0064729,7.05725e-12,0.0757702,0.268962
0064730,7.05725e-12,0.0578069,0.263608
0064731,7.05725e-12,0.0593548,0.260379
0064732,7.05725e-12,0.0480586,0.254594
0064733,7.05725e-12,0.190036,0.354922
0064734,7.05725e-12,0.0794643,0.271507
0064735,7.05725e-12,0.0812214,0.26725
0064736,7.05725e-12,0.0644884,0.26223
0064737,7.05725e-12,0.0422737,0.257282
0064738,7.05725e-12,0.18437,0.297096
0064739,7.05725e-12,0.145777,0.32462
0064740,7.05725e-12,0.14886,0.299927
0064741,7.05725e-12,0.149279,0.335309
0064742,7.05725e-12,0.137924,0.340344
0064743,7.05725e-12,0.170999,0.310583
0064744,7.05757e-12,0.14463,0.287474
0064745,7.95099e-10,0.145639,0.347308
0064746,3.62592e-05,0.0692263,0.291499
0064747,0.0305568,0.138981,0.289005
0064748,0.471651,0.588382,0.287524
0064749,0.133339,0.265452,0.304168
0064750,0.000690419,0.0823321,0.269244
0064751,6.54845e-08,0.0803168,0.314751
0064752,7.17099e-12,0.0806001,0.273608
0064753,7.05725e-12,0.100296,0.274075
0064754,7.05725e-12,0.067108,0.259922
0064755,7.05725e-12,0.0695137,0.297237
0064756,7.05725e-12,0.0410383,0.290338
0064757,7.05725e-12,0.192537,0.304223
0064758,7.05725e-12,0.143351,0.378324
0064759,7.05725e-12,0.120849,0.309953
0064760,7.05725e-12,0.103121,0.313321
0064761,7.05725e-12,0.144027,0.374389
0064762,7.05725e-12,0.0906456,0.643664
0064763,7.05725e-12,0.0968925,0.406555
0064764,7.05725e-12,0.0967898,0.308344
0064765,7.05725e-12,0.0350877,0.283511
0064766,7.05725e-12,0.0177179,0.306359
0064767,7.05725e-12,0.000810045,0.270845
0064768,7.05725e-12,0.000810045,0.274977
0064769,7.05725e-12,0.000810045,0.332718
0064770,6.90273e-19,0.00479233,0.247673
0064771,6.90273e-19,0.044577,0.311146
0064772,6.90273e-19,0.121078,0.297435
0064773,6.90273e-19,0.0219665,0.279371
0064774,6.90273e-19,0.00483871,0.259511
0064775,6.90273e-19,0.00478278,0.296709
0064776,6.90273e-19,0.00800557,0.291938
0064777,6.90273e-19,0.0192712,0.257236
0064778,6.90273e-19,0.00483871,0.297526
0064779,6.90273e-19,0.00479042,0.280539
0064780,6.90273e-19,0.0328442,0.318981
0064781,6.90273e-19,0.0735797,0.236961
0064782,6.90273e-19,0.0981142,0.254768
0064783,6.90273e-19,0.111936,0.247646
0064784,6.90273e-19,0.115059,0.128043
0064785,6.90273e-19,0.117839,0.0957849
0064786,6.90273e-19,0.0375175,0.0715633
0064787,6.90273e-19,0.0466102,0.069982
0064788,6.90273e-19,0.0907419,0.0849702
0064789,6.90273e-19,0.0752837,0.151151
0064790,6.90273e-19,0.0444638,0.0690363
0064791,6.90273e-19,0.021366,0.061538
0064792,6.90273e-19,0.00483871,0.0621217
0064793,6.90273e-19,0.00479233,0.113627
0064794,6.90273e-19,0.00801673,0.0604019
0064795,6.90273e-19,0.199033,0.121288
0064796,6.90273e-19,0.00483871,0.0573363
0064797,6.90273e-19,0.00478469,0.0555826
0064798,6.90273e-19,0.0233043,0.11617
0064799,6.90273e-19,0.0449646,0.0622202
0064800,6.90273e-19,0.151005,0.236781
0064801,6.90273e-19,0.130976,0.113186
0064802,6.90273e-19,0.14698,0.15327
0064803,6.90273e-19,0.149909,0.101031
0064804,6.90275e-19,0.143228,0.10109
0064805,3.14382e-16,0.174682,0.125836
0064806,7.88042e-10,0.145215,0.182747
0064807,3.62592e-05,0.131204,0.154226
0064808,0.0305568,0.109666,0.0922125
0064809,0.471651,0.557818,0.0836735
0064810,0.133339,0.27011,0.116742
0064811,0.000690419,0.135695,0.116254
0064812,6.54774e-08,0.084357,0.0849623
0064813,1.13735e-13,0.0766623,0.0796252
0064814,6.93891e-19,0.05,0.0705968
0064815,6.90273e-19,0.0384233,0.0667473
0064816,6.90273e-19,0.00801282,0.0930797
0064817,6.90273e-19,0.00797448,0.0820333
0064818,6.90273e-19,0.0469314,0.100209
0064819,6.90273e-19,0.204267,0.16899
0064820,6.90273e-19,0.102796,0.119631
0064821,6.90273e-19,0.108573,0.142636
0064822,6.90273e-19,0.123055,0.155953
0064823,6.90273e-19,0.155707,0.480398
0064824,6.90273e-19,0.0942737,0.19428
0064825,6.90273e-19,0.102749,0.109512
0064826,6.90273e-19,0.0490971,0.0977755
0064827,6.90273e-19,6.90273e-19,0.0725455
0064828,6.90273e-19,6.90273e-19,0.0761443
0064829,6.90273e-19,6.90273e-19,0.0954763
0064830,6.90273e-19,6.90273e-19,0.120284
0064831,1.2366e-27,0.119387,0.130187
0064832,1.2366e-27,0.121855,0.109556
0064833,1.2366e-27,0.151171,0.115612
0064834,1.2366e-27,0.161672,0.132307
0064835,1.2366e-27,0.141942,0.105714
0064836,1.2366e-27,0.135388,0.118071
0064837,1.2366e-27,0.117775,0.109395
0064838,1.2366e-27,0.0777377,0.113728
0064839,1.2366e-27,0.0917543,0.10607
0064840,1.2366e-27,0.114344,0.127555
0064841,1.2366e-27,0.0951113,0.13737
0064842,1.2366e-27,0.0723363,0.0510432
0064843,1.2366e-27,0.122548,0.0419928
0064844,1.2366e-27,0.150072,0.0507296
0064845,1.2366e-27,0.0339359,0.135669
0064846,1.2366e-27,0.0713752,0.0688572
0064847,1.2366e-27,0.00342075,0.0483597
0064848,1.2366e-27,1.2366e-27,0.0473369
0064849,1.2366e-27,1.2366e-27,0.0437935
0064850,1.2366e-27,0.00340522,0.0523516
0064851,1.2366e-27,0.0105034,0.0496602
0064852,1.2366e-27,0.147567,0.100129
0064853,1.2366e-27,0.117418,0.106014
0064854,1.2366e-27,0.160726,0.147142
0064855,1.2366e-27,0.0831394,0.072768
0064856,1.2366e-27,0.0879381,0.0743091
0064857,1.2366e-27,0.105453,0.0862
0064858,1.2366e-27,0.101478,0.0749789
0064859,1.2366e-27,0.0728203,0.0702456
0064860,1.2366e-27,0.0487282,0.0798162
0064861,1.2366e-27,0.0104055,0.0917439
0064862,1.2366e-27,1.2366e-27,0.0464627
0064863,1.2366e-27,0.129503,0.133498
0064864,1.2366e-27,0.143387,0.0893097
0064865,2.2883e-24,0.166076,0.0934647
0064866,3.13691e-16,0.146801,0.152232
0064867,7.88042e-10,0.176007,0.114221
0064868,3.62592e-05,0.138741,0.101492
0064869,0.0305568,0.155374,0.093821
0064870,0.471651,0.569463,0.0847974
0064871,0.133339,0.207572,0.0862959
0064872,0.000690419,0.159892,0.0986407
0064873,6.54774e-08,0.144237,0.0924586
0064874,1.13735e-13,0.0745721,0.0729449
0064875,3.61839e-21,0.0526016,0.062829
0064876,1.2387e-27,0.0234483,0.0505175
0064877,1.2366e-27,0.126701,0.114634
0064878,1.2366e-27,0.0949612,0.11241
0064879,1.2366e-27,0.030703,0.154093
0064880,1.2366e-27,0.0233838,0.0766177
0064881,1.2366e-27,0.114186,0.120249
0064882,1.2366e-27,0.102591,0.125739
0064883,1.2366e-27,0.0998115,0.155966
0064884,1.2366e-27,0.126496,0.448234
