DB No.,n_d[i],d_u,d_u_d_v 
0061801,9.73545e-23,0.270355,0.145178
0061802,9.73545e-23,0.202085,0.179523
0061803,9.73545e-23,0.199404,0.130736
0061804,9.73545e-23,0.2138,0.122648
0061805,9.73545e-23,0.298844,0.136738
0061806,9.73545e-23,0.332329,0.175078
0061807,9.73545e-23,0.274759,0.183385
0061808,9.73545e-23,0.317628,0.158715
0061809,9.73545e-23,0.258905,0.144841
0061810,9.73545e-23,0.332827,0.204164
0061811,9.73545e-23,0.263078,0.206314
0061812,9.73545e-23,0.229287,0.184386
0061813,9.73545e-23,0.22832,0.197128
0061814,9.73545e-23,0.184593,0.16666
0061815,9.73545e-23,0.233264,0.229298
0061816,9.73545e-23,0.202079,0.141856
0061817,9.73545e-23,0.230125,0.114602
0061818,9.73545e-23,0.142902,0.105002
0061819,9.73545e-23,0.141615,0.16536
0061820,9.73545e-23,0.17745,0.185454
0061821,9.73545e-23,0.200682,0.140178
0061822,9.73545e-23,0.151608,0.0960517
0061823,9.73545e-23,0.161908,0.140816
0061824,9.73545e-23,0.175154,0.169271
0061825,9.73572e-23,0.231227,0.247059
0061826,1.30073e-18,0.252507,0.196804
0061827,1.15575e-11,0.198077,0.165496
0061828,1.88104e-06,0.233525,0.19434
0061829,0.00560732,0.168144,0.200867
0061830,0.306149,0.511521,0.261598
0061831,0.306149,0.441824,0.163007
0061832,0.00560732,0.140223,0.189606
0061833,1.88104e-06,0.208412,0.215557
0061834,1.15575e-11,0.229469,0.266512
0061835,1.30073e-18,0.158003,0.195086
0061836,9.73572e-23,0.121451,0.182424
0061837,9.73545e-23,0.183595,0.169547
0061838,9.73545e-23,0.125516,0.215009
0061839,9.73545e-23,0.121702,0.156628
0061840,9.73545e-23,0.147711,0.150245
0061841,9.73545e-23,0.149021,0.111986
0061842,6.39229e-15,0.210202,0.207691
0061843,6.39229e-15,0.227512,0.183762
0061844,6.39229e-15,0.251654,0.416796
0061845,6.39229e-15,0.241154,0.42636
0061846,6.39229e-15,0.202966,0.170087
0061847,6.39229e-15,0.244427,0.158078
0061848,6.39229e-15,0.20334,0.178821
0061849,6.39229e-15,0.241927,0.239515
0061850,6.39229e-15,0.198024,0.192874
0061851,6.39229e-15,0.296221,0.225073
0061852,6.39229e-15,0.278634,0.198277
0061853,6.39229e-15,0.30949,0.209407
0061854,6.39229e-15,0.248959,0.176035
0061855,6.39229e-15,0.238352,0.169496
0061856,6.39229e-15,0.342875,0.153027
0061857,6.39229e-15,0.313793,0.169562
0061858,6.39229e-15,0.330415,0.19934
0061859,6.39229e-15,0.232062,0.134888
0061860,6.39229e-15,0.182161,0.0924527
0061861,6.39229e-15,0.177417,0.112962
0061862,6.39229e-15,0.200849,0.113545
0061863,6.39229e-15,0.253443,0.19007
0061864,6.39229e-15,0.19543,0.104554
0061865,6.39229e-15,0.218741,0.118773
0061866,6.39229e-15,0.185586,0.136512
0061867,6.39229e-15,0.251232,0.167062
0061868,6.39229e-15,0.301581,0.184727
0061869,6.39229e-15,0.259449,0.164759
0061870,6.39229e-15,0.2813,0.170092
0061871,6.39229e-15,0.277845,0.174073
0061872,6.39229e-15,0.282696,0.236637
0061873,6.39229e-15,0.287348,0.181696
0061874,6.39229e-15,0.302078,0.225579
0061875,6.39229e-15,0.232517,0.239003
0061876,6.39229e-15,0.177926,0.196624
0061877,6.39229e-15,0.168514,0.139037
0061878,6.39229e-15,0.259182,0.101871
0061879,6.39229e-15,0.274206,0.181964
0061880,6.39229e-15,0.192802,0.188263
0061881,6.39229e-15,0.122758,0.144857
0061882,6.39229e-15,0.180727,0.103596
0061883,6.39229e-15,0.220961,0.162721
0061884,6.39229e-15,0.157838,0.144382
0061885,6.39229e-15,0.184038,0.182268
0061886,6.39229e-15,0.162166,0.199919
0061887,6.39359e-15,0.256681,0.195493
0061888,1.15639e-11,0.233314,0.199655
0061889,1.88104e-06,0.2211,0.19415
0061890,0.00560732,0.226944,0.265249
0061891,0.306149,0.485894,0.205697
0061892,0.306149,0.456302,0.189721
0061893,0.00560732,0.106515,0.197586
0061894,1.88104e-06,0.102414,0.142626
0061895,1.15639e-11,0.127107,0.233259
0061896,6.39359e-15,0.221387,0.212711
0061897,6.39229e-15,0.162798,0.166732
0061898,6.39229e-15,0.108108,0.19439
0061899,6.39229e-15,0.107437,0.163749
0061900,6.39229e-15,0.071866,0.150701
0061901,6.39229e-15,0.041435,0.116191
0061902,6.39229e-15,0.0701815,0.123845
0061903,7.6874e-09,0.233883,0.183235
0061904,7.6874e-09,0.303961,0.211385
0061905,7.6874e-09,0.215364,0.413299
0061906,7.6874e-09,0.233605,0.414506
0061907,7.6874e-09,0.269874,0.176682
0061908,7.6874e-09,0.237223,0.156241
0061909,7.6874e-09,0.211021,0.204035
0061910,7.6874e-09,0.235367,0.248713
0061911,7.6874e-09,0.293737,0.20728
0061912,7.6874e-09,0.174179,0.210689
0061913,7.6874e-09,0.327098,0.226331
0061914,7.6874e-09,0.279149,0.200647
0061915,7.6874e-09,0.288417,0.18962
0061916,7.6874e-09,0.136877,0.168609
0061917,7.6874e-09,0.183156,0.13754
0061918,7.6874e-09,0.229976,0.150206
0061919,7.6874e-09,0.260844,0.189028
0061920,7.6874e-09,0.276244,0.141797
0061921,7.6874e-09,0.230735,0.120827
0061922,7.6874e-09,0.234012,0.117055
0061923,7.6874e-09,0.220129,0.163869
0061924,7.6874e-09,0.17262,0.129086
0061925,7.6874e-09,0.21116,0.115561
0061926,7.6874e-09,0.172519,0.129613
0061927,7.6874e-09,0.186199,0.132028
0061928,7.6874e-09,0.180417,0.170335
0061929,7.6874e-09,0.226886,0.170807
0061930,7.6874e-09,0.278936,0.144246
0061931,7.6874e-09,0.243557,0.18172
0061932,7.6874e-09,0.243773,0.209417
0061933,7.6874e-09,0.257081,0.200765
0061934,7.6874e-09,0.291358,0.222657
0061935,7.6874e-09,0.283153,0.222272
0061936,7.6874e-09,0.280429,0.268647
0061937,7.6874e-09,0.206763,0.212519
0061938,7.6874e-09,0.241955,0.140122
0061939,7.6874e-09,0.188651,0.124557
0061940,7.6874e-09,0.251451,0.215175
0061941,7.6874e-09,0.250796,0.183737
0061942,7.6874e-09,0.172362,0.13171
0061943,7.6874e-09,0.11443,0.128416
0061944,7.6874e-09,0.125084,0.107515
0061945,7.6874e-09,0.196853,0.131052
0061946,7.6874e-09,0.150092,0.202634
0061947,7.6874e-09,0.150336,0.172809
0061948,7.6874e-09,0.121024,0.165665
0061949,7.69896e-09,0.229793,0.206453
0061950,1.88873e-06,0.208746,0.210251
0061951,0.00560732,0.237249,0.279482
0061952,0.306149,0.519189,0.228146
0061953,0.306149,0.495041,0.205283
0061954,0.00560732,0.104839,0.191778
0061955,1.88873e-06,0.0572626,0.139455
0061956,7.69896e-09,0.0772409,0.206259
0061957,7.6874e-09,0.0769795,0.148027
0061958,7.6874e-09,0.106716,0.170627
0061959,7.6874e-09,0.0564305,0.121188
0061960,7.6874e-09,7.6874e-09,0.117073
0061961,7.6874e-09,0.0630303,0.12853
0061962,7.6874e-09,0.0597194,0.120264
0061963,7.6874e-09,0.0689923,0.122323
0061964,0.000169326,0.186236,0.147027
0061965,0.000169326,0.13555,0.168557
0061966,0.000169326,0.188481,0.395574
0061967,0.000169326,0.138866,0.346791
0061968,0.000169326,0.180128,0.155934
0061969,0.000169326,0.18608,0.145025
0061970,0.000169326,0.154856,0.208089
0061971,0.000169326,0.166382,0.196244
0061972,0.000169326,0.147848,0.167733
0061973,0.000169326,0.207585,0.19529
0061974,0.000169326,0.202447,0.204956
0061975,0.000169326,0.254615,0.206036
0061976,0.000169326,0.193745,0.0730619
0061977,0.000169326,0.233537,0.116208
0061978,0.000169326,0.137936,0.0942197
0061979,0.000169326,0.15174,0.130131
0061980,0.000169326,0.202183,0.135513
0061981,0.000169326,0.193467,0.131944
0061982,0.000169326,0.175034,0.123466
0061983,0.000169326,0.119503,0.0881542
0061984,0.000169326,0.166948,0.191146
0061985,0.000169326,0.128748,0.0980514
0061986,0.000169326,0.146294,0.103418
0061987,0.000169326,0.208932,0.115353
0061988,0.000169326,0.111636,0.106844
0061989,0.000169326,0.106182,0.112541
0061990,0.000169326,0.0905569,0.115875
0061991,0.000169326,0.150852,0.122477
0061992,0.000169326,0.260969,0.176605
0061993,0.000169326,0.248108,0.241006
0061994,0.000169326,0.229555,0.163299
0061995,0.000169326,0.198343,0.204551
0061996,0.000169326,0.217854,0.144011
0061997,0.000169326,0.267073,0.274251
0061998,0.000169326,0.288504,0.186576
0061999,0.000169326,0.207652,0.187792
0062000,0.000169326,0.151651,0.145178
0062001,0.000169326,0.153598,0.191766
0062002,0.000169326,0.26727,0.210592
0062003,0.000169326,0.268957,0.170929
0062004,0.000169326,0.184228,0.122982
0062005,0.000169326,0.126138,0.090704
0062006,0.000169326,0.189843,0.118049
0062007,0.000169326,0.147614,0.172585
0062008,0.000169326,0.0838895,0.16501
0062009,0.000169326,0.067485,0.180234
0062010,0.000169326,0.0570118,0.13168
0062011,0.000171207,0.152735,0.2205
0062012,0.00577664,0.15453,0.20865
0062013,0.306318,0.475498,0.222363
0062014,0.306318,0.468993,0.23278
0062015,0.00577664,0.184573,0.17137
0062016,0.000171207,0.112952,0.16721
0062017,0.000169326,0.0617959,0.195183
0062018,0.000169326,0.0658078,0.139861
0062019,0.000169326,0.0293238,0.137697
0062020,0.000169326,0.0857937,0.138254
0062021,0.000169326,0.000169326,0.116247
0062022,0.000169326,0.0265573,0.153312
0062023,0.000169326,0.0419527,0.0955795
0062024,0.000169326,0.00199934,0.116342
0062025,0.0683111,0.184699,0.123621
0062026,0.0683111,0.254431,0.173401
0062027,0.0683111,0.187318,0.343261
0062028,0.0683111,0.166115,0.334988
0062029,0.0683111,0.216074,0.162867
0062030,0.0683111,0.210201,0.137098
0062031,0.0683111,0.262688,0.218853
0062032,0.0683111,0.268093,0.194849
0062033,0.0683111,0.225037,0.205894
0062034,0.0683111,0.203446,0.212831
0062035,0.0683111,0.236344,0.172255
0062036,0.0683111,0.248918,0.188489
0062037,0.0683111,0.321071,0.203807
0062038,0.0683111,0.283015,0.0877011
0062039,0.0683111,0.30267,0.123779
0062040,0.0683111,0.250505,0.186921
0062041,0.0683111,0.195374,0.101664
0062042,0.0683111,0.236268,0.174206
0062043,0.0683111,0.240868,0.1251
0062044,0.0683111,0.234021,0.109251
0062045,0.0683111,0.175603,0.0937618
0062046,0.0683111,0.154727,0.0876728
0062047,0.0683111,0.187652,0.0888059
0062048,0.0683111,0.198672,0.091355
0062049,0.0683111,0.299785,0.18983
0062050,0.0683111,0.23057,0.109503
0062051,0.0683111,0.214414,0.186806
0062052,0.0683111,0.201228,0.133288
0062053,0.0683111,0.175507,0.160012
0062054,0.0683111,0.285201,0.176757
0062055,0.0683111,0.340999,0.185101
0062056,0.0683111,0.339099,0.155723
0062057,0.0683111,0.255937,0.175334
0062058,0.0683111,0.284073,0.21362
0062059,0.0683111,0.334785,0.178351
0062060,0.0683111,0.341496,0.213548
0062061,0.0683111,0.244096,0.181283
0062062,0.0683111,0.193095,0.123354
0062063,0.0683111,0.246871,0.155699
0062064,0.0683111,0.333235,0.139603
0062065,0.0683111,0.327443,0.14608
0062066,0.0683111,0.173324,0.0835446
0062067,0.0683111,0.246457,0.164154
0062068,0.0683111,0.219244,0.109227
0062069,0.0683111,0.181939,0.196499
0062070,0.0683111,0.113766,0.141316
0062071,0.0683111,0.135713,0.136264
0062072,0.068313,0.125474,0.216492
0062073,0.0739184,0.252072,0.192634
0062074,0.37446,0.556458,0.244516
0062075,0.37446,0.521146,0.211005
0062076,0.0739184,0.243478,0.180113
0062077,0.068313,0.220807,0.189348
0062078,0.0683111,0.121934,0.156365
0062079,0.0683111,0.132754,0.13549
0062080,0.0683111,0.11739,0.126455
0062081,0.0683111,0.102606,0.13086
0062082,0.0683111,0.121065,0.139698
0062083,0.0683111,0.0859949,0.108936
0062084,0.0683111,0.0853296,0.10666
0062085,0.0683111,0.0989191,0.128492
0062086,0.504754,0.644035,0.137782
0062087,0.504754,0.59887,0.122815
0062088,0.504754,0.600368,0.315059
0062089,0.504754,0.607795,0.363952
0062090,0.504754,0.636466,0.137016
0062091,0.504754,0.619442,0.156788
0062092,0.504754,0.628422,0.160686
0062093,0.504754,0.635162,0.196504
0062094,0.504754,0.613242,0.178723
0062095,0.504754,0.673453,0.172927
0062096,0.504754,0.626279,0.179743
0062097,0.504754,0.674904,0.107278
0062098,0.504754,0.655681,0.0540086
0062099,0.504754,0.63979,0.0417359
0062100,0.504754,0.641455,0.077244
0062101,0.504754,0.726249,0.103638
0062102,0.504754,0.608602,0.129042
0062103,0.504754,0.669641,0.139112
0062104,0.504754,0.716427,0.100805
0062105,0.504754,0.635493,0.148162
0062106,0.504754,0.588131,0.0583066
0062107,0.504754,0.59237,0.0758647
0062108,0.504754,0.608726,0.0660809
0062109,0.504754,0.581508,0.0577621
0062110,0.504754,0.596021,0.0723374
0062111,0.504754,0.671959,0.131064
0062112,0.504754,0.576319,0.0991191
0062113,0.504754,0.636504,0.123832
0062114,0.504754,0.60401,0.17653
0062115,0.504754,0.603694,0.100212
0062116,0.504754,0.69402,0.211435
0062117,0.504754,0.735071,0.101389
0062118,0.504754,0.722738,0.200864
0062119,0.504754,0.688508,0.1281
0062120,0.504754,0.686545,0.144428
0062121,0.504754,0.76074,0.132414
0062122,0.504754,0.699301,0.181671
0062123,0.504754,0.693074,0.133961
0062124,0.504754,0.582687,0.0571749
0062125,0.504754,0.655378,0.0929611
0062126,0.504754,0.648164,0.0946865
0062127,0.504754,0.685332,0.090546
0062128,0.504754,0.610065,0.110422
0062129,0.504754,0.594122,0.0622189
0062130,0.504754,0.562284,0.104221
0062131,0.504754,0.585684,0.154603
0062132,0.504754,0.550276,0.173351
0062133,0.504756,0.522355,0.15979
0062134,0.510362,0.542987,0.194653
0062135,0.810904,0.963944,0.217326
0062136,0.810904,0.985853,0.205586
0062137,0.510362,0.646205,0.184486
0062138,0.504756,0.672984,0.180048
0062139,0.504754,0.663981,0.180847
0062140,0.504754,0.531917,0.116879
0062141,0.504754,0.588392,0.120814
0062142,0.504754,0.504754,0.124529
0062143,0.504754,0.504754,0.11251
0062144,0.504754,0.541978,0.0939537
0062145,0.504754,0.539411,0.136964
0062146,0.504754,0.52802,0.151861
0062147,0.0683111,0.287727,0.146628
0062148,0.0683111,0.296363,0.11528
0062149,0.0683111,0.277157,0.35065
0062150,0.0683111,0.278493,0.367069
0062151,0.0683111,0.299565,0.159598
0062152,0.0683111,0.287878,0.199928
0062153,0.0683111,0.254501,0.158734
0062154,0.0683111,0.263515,0.212594
0062155,0.0683111,0.218171,0.201421
0062156,0.0683111,0.172998,0.162861
0062157,0.0683111,0.157106,0.149011
0062158,0.0683111,0.177054,0.048881
0062159,0.0683111,0.21101,0.0441044
0062160,0.0683111,0.265298,0.0608832
0062161,0.0683111,0.124195,0.0893949
0062162,0.0683111,0.163549,0.0382408
0062163,0.0683111,0.0997258,0.0110954
0062164,0.0683111,0.0974066,0.0404972
0062165,0.0683111,0.12064,0.0192014
0062166,0.0683111,0.128988,0.0284761
0062167,0.0683111,0.0788193,0.00463385
0062168,0.0683111,0.208283,0.0604923
0062169,0.0683111,0.177191,0.0365403
0062170,0.0683111,0.250367,0.111686
0062171,0.0683111,0.213946,0.053954
0062172,0.0683111,0.147628,0.0259005
0062173,0.0683111,0.198562,0.0583598
0062174,0.0683111,0.203415,0.0446376
0062175,0.0683111,0.161485,0.0997788
0062176,0.0683111,0.13747,0.0467014
0062177,0.0683111,0.0683111,0.0625838
0062178,0.0683111,0.0683111,0.0596121
0062179,0.0683111,0.298749,0.139846
0062180,0.0683111,0.283149,0.083316
0062181,0.0683111,0.261787,0.119774
0062182,0.0683111,0.223571,0.11303
0062183,0.0683111,0.30888,0.121133
0062184,0.0683111,0.250473,0.0924456
0062185,0.0683111,0.17716,0.0350288
0062186,0.0683111,0.157603,0.0632382
0062187,0.0683111,0.19934,0.0574306
0062188,0.0683111,0.243203,0.0770918
0062189,0.0683111,0.250373,0.065475
0062190,0.0683111,0.108836,0.013918
0062191,0.0683111,0.0899134,0.0377419
0062192,0.0683111,0.0896619,0.0875969
0062193,0.0683111,0.202492,0.172489
0062194,0.068313,0.130389,0.134187
0062195,0.0739184,0.0982759,0.244804
0062196,0.37446,0.406437,0.161459
0062197,0.37446,0.54781,0.206543
0062198,0.0739184,0.224096,0.172944
0062199,0.068313,0.214881,0.172486
0062200,0.0683111,0.185884,0.129405
0062201,0.0683111,0.234388,0.126953
0062202,0.0683111,0.082907,0.118349
0062203,0.0683111,0.0683111,0.146637
0062204,0.0683111,0.0683111,0.0527854
0062205,0.0683111,0.185813,0.128873
0062206,0.0683111,0.174084,0.200487
0062207,0.0683111,0.250694,0.169351
0062208,2.22523e-71,0.0806362,0.108346
0062209,2.22523e-71,0.0916471,0.044853
0062210,2.22523e-71,0.0828352,0.276211
0062211,2.22523e-71,0.117133,0.31723
0062212,2.22523e-71,0.101883,0.109577
0062213,2.22523e-71,0.05,0.116219
0062214,2.22523e-71,0.0235669,0.109733
0062215,2.22523e-71,0.104868,0.192377
0062216,2.22523e-71,0.0453682,0.155883
0062217,2.22523e-71,0.020903,0.158039
0062218,2.22523e-71,0.13245,0.194441
0062219,2.22523e-71,0.0737955,0.120063
0062220,2.22523e-71,0.0831144,0.108552
0062221,2.22523e-71,0.133273,0.0413079
0062222,2.22523e-71,0.0580366,0.0746477
0062223,2.22523e-71,0.0609312,0.0660302
0062224,2.22523e-71,0.039643,0.0594506
0062225,2.22523e-71,0.0647512,0.0845092
0062226,2.22523e-71,0.0645804,0.0840869
0062227,2.22523e-71,0.0567404,0.110167
0062228,2.22523e-71,0.140183,0.0905248
0062229,2.22523e-71,0.0531169,0.063615
0062230,2.22523e-71,0.0656332,0.0693438
0062231,2.22523e-71,0.118614,0.0933703
0062232,2.22523e-71,0.0409437,0.0598526
0062233,2.22523e-71,0.0374794,0.0587819
0062234,2.22523e-71,0.0641441,0.0836598
0062235,2.22523e-71,0.0670525,0.0697687
0062236,2.22523e-71,0.0767582,0.161997
0062237,2.22523e-71,0.159412,0.205442
0062238,2.22523e-71,0.0538255,0.0862002
0062239,2.22523e-71,0.0664596,0.194284
0062240,2.22523e-71,0.109739,0.0885627
0062241,2.22523e-71,0.104433,0.0955295
0062242,2.22523e-71,0.0681363,0.103843
0062243,2.22523e-71,0.0608556,0.104204
0062244,2.22523e-71,0.0404313,0.104575
0062245,2.22523e-71,0.0683859,0.107008
0062246,2.22523e-71,0.133864,0.0885717
0062247,2.22523e-71,0.10278,0.0789646
0062248,2.22523e-71,0.114685,0.0969548
0062249,8.86191e-64,0.0970163,0.114686
0062250,6.99763e-50,0.0861021,0.0738098
0062251,1.01204e-37,0.0397554,0.0594853
0062252,2.6808e-27,0.0262774,0.0746013
0062253,1.30063e-18,0.133912,0.175811
0062254,1.15575e-11,0.0622102,0.17361
0062255,1.88104e-06,0.0213032,0.154242
0062256,0.00560732,0.0780903,0.281679
0062257,0.306149,0.38091,0.208842
0062258,0.306149,0.390286,0.238922
0062259,0.00560732,0.117253,0.237332
0062260,1.88104e-06,0.0851124,0.159171
0062261,1.15575e-11,0.0573261,0.156801
0062262,1.30063e-18,0.0676856,0.152398
0062263,2.6808e-27,0.0708276,0.216452
0062264,1.01204e-37,0.0387344,0.145536
0062265,6.99763e-50,0.0610893,0.120479
0062266,8.86191e-64,0.0694919,0.234353
0062267,2.22523e-71,0.057501,0.226403
0062268,2.22523e-71,0.0235473,0.107039
0062269,1.29833e-56,0.264751,0.151248
0062270,1.29833e-56,0.224561,0.120478
0062271,1.29833e-56,0.197929,0.319899
0062272,1.29833e-56,0.170218,0.383057
0062273,1.29833e-56,0.208953,0.213904
0062274,1.29833e-56,0.218211,0.187847
0062275,1.29833e-56,0.256564,0.250183
0062276,1.29833e-56,0.293769,0.285173
0062277,1.29833e-56,0.26529,0.267264
0062278,1.29833e-56,0.16398,0.255726
0062279,1.29833e-56,0.20547,0.265838
0062280,1.29833e-56,0.266222,0.180969
0062281,1.29833e-56,0.354423,0.164207
0062282,1.29833e-56,0.335042,0.15075
0062283,1.29833e-56,0.217702,0.416035
0062284,1.29833e-56,0.181856,0.404955
0062285,1.29833e-56,0.194478,0.408857
0062286,1.29833e-56,0.228847,0.465744
0062287,1.29833e-56,0.268089,0.442419
0062288,1.29833e-56,0.241051,0.423251
0062289,1.29833e-56,0.191594,0.407965
0062290,1.29833e-56,0.180105,0.404414
0062291,1.29833e-56,0.25591,0.454233
0062292,1.29833e-56,0.285714,0.437055
0062293,1.29833e-56,0.254649,0.427454
0062294,1.29833e-56,0.246728,0.425006
0062295,1.29833e-56,0.287591,0.437635
0062296,1.29833e-56,0.295368,0.451673
0062297,1.29833e-56,0.223207,0.437423
0062298,1.29833e-56,0.30912,0.499517
0062299,1.29833e-56,0.271883,0.444633
0062300,1.29833e-56,0.276558,0.451291
0062301,1.29833e-56,0.249793,0.425953
0062302,1.29833e-56,0.175499,0.402991
0062303,1.29833e-56,0.201096,0.425145
0062304,1.29833e-56,0.192915,0.427473
0062305,1.29833e-56,0.219795,0.428375
0062306,1.29833e-56,0.199915,0.410537
0062307,1.29833e-56,0.26786,0.431537
0062308,1.29833e-56,0.167284,0.400452
0062309,1.29833e-56,0.168859,0.407497
0062310,1.29833e-56,0.163769,0.399365
0062311,6.99763e-50,0.226184,0.418656
0062312,1.01204e-37,0.227336,0.419012
0062313,2.6808e-27,0.242952,0.423839
0062314,1.30063e-18,0.275055,0.568024
0062315,1.15575e-11,0.290857,0.516072
0062316,1.88104e-06,0.304679,0.604478
0062317,0.00560732,0.22287,0.594401
0062318,0.306149,0.485383,0.544505
0062319,0.306149,0.506936,0.564753
0062320,0.00560732,0.240093,0.546679
0062321,1.88104e-06,0.14496,0.474991
0062322,1.15575e-11,0.254508,0.501895
0062323,1.30063e-18,0.200639,0.525277
0062324,2.6808e-27,0.182593,0.521589
0062325,1.01204e-37,0.181583,0.460374
0062326,6.99763e-50,0.180336,0.472594
0062327,1.29833e-56,0.193588,0.582424
0062328,1.29833e-56,0.109435,0.483089
0062329,1.29833e-56,0.211835,0.479659
0062330,1.38746e-43,0.23305,0.420779
0062331,1.38746e-43,0.26007,0.433003
0062332,1.38746e-43,0.189109,0.618724
0062333,1.38746e-43,0.191484,0.691313
0062334,1.38746e-43,0.224536,0.526591
0062335,1.38746e-43,0.233283,0.493319
0062336,1.38746e-43,0.213222,0.556812
0062337,1.38746e-43,0.235534,0.554366
0062338,1.38746e-43,0.295892,0.590675
0062339,1.38746e-43,0.270932,0.627033
0062340,1.38746e-43,0.194256,0.568003
0062341,1.38746e-43,0.148787,0.416218
0062342,1.38746e-43,0.257024,0.428188
0062343,1.38746e-43,0.370499,0.46326
0062344,1.38746e-43,0.289407,0.136646
0062345,1.38746e-43,0.228972,0.117967
0062346,1.38746e-43,0.191924,0.106516
0062347,1.38746e-43,0.179994,0.102829
0062348,1.38746e-43,0.206,0.110867
0062349,1.38746e-43,0.239479,0.121214
0062350,1.38746e-43,0.19286,0.106806
0062351,1.38746e-43,0.192308,0.106635
0062352,1.38746e-43,0.192919,0.106824
0062353,1.38746e-43,0.233888,0.119486
0062354,1.38746e-43,0.304681,0.141367
0062355,1.38746e-43,0.259638,0.127445
0062356,1.38746e-43,0.244829,0.122868
0062357,1.38746e-43,0.254451,0.125842
0062358,1.38746e-43,0.337755,0.151589
0062359,1.38746e-43,0.285389,0.135404
0062360,1.38746e-43,0.300991,0.16808
0062361,1.38746e-43,0.26718,0.129776
0062362,1.38746e-43,0.25806,0.126957
0062363,1.38746e-43,0.227912,0.117639
0062364,1.38746e-43,0.196463,0.107919
0062365,1.38746e-43,0.18876,0.138661
0062366,1.38746e-43,0.169822,0.147458
0062367,1.38746e-43,0.204868,0.138602
0062368,1.38746e-43,0.21356,0.141872
0062369,1.38746e-43,0.229599,0.185029
0062370,1.38746e-43,0.177153,0.162514
0062371,1.38746e-43,0.14202,0.145841
0062372,1.38746e-43,0.152647,0.189194
0062373,1.01204e-37,0.224014,0.212873
0062374,2.6808e-27,0.180874,0.150957
0062375,1.30063e-18,0.172005,0.11747
0062376,1.15575e-11,0.226567,0.207125
0062377,1.88104e-06,0.294722,0.297195
0062378,0.00560732,0.263744,0.299283
0062379,0.306149,0.502913,0.269761
0062380,0.306149,0.453404,0.24936
0062381,0.00560732,0.246486,0.221452
0062382,1.88104e-06,0.215691,0.194296
0062383,1.15575e-11,0.146285,0.168654
0062384,1.30063e-18,0.285558,0.252779
0062385,2.6808e-27,0.207905,0.212027
0062386,1.01204e-37,0.145686,0.173073
0062387,1.38746e-43,0.152009,0.223206
0062388,1.38746e-43,0.067467,0.246052
0062389,1.38746e-43,0.0998579,0.152294
0062390,1.38746e-43,0.0485149,0.0705119
0062391,2.71567e-32,0.267442,0.131097
0062392,2.71567e-32,0.284139,0.145409
0062393,2.71567e-32,0.247216,0.378962
0062394,2.71567e-32,0.212803,0.406582
0062395,2.71567e-32,0.202712,0.178076
0062396,2.71567e-32,0.195302,0.183223
0062397,2.71567e-32,0.241314,0.248719
0062398,2.71567e-32,0.226069,0.254532
0062399,2.71567e-32,0.280319,0.275219
0062400,2.71567e-32,0.314345,0.324712
0062401,2.71567e-32,0.282963,0.268958
0062402,2.71567e-32,0.23197,0.137745
0062403,2.71567e-32,0.178371,0.130405
0062404,2.71567e-32,0.305266,0.145107
0062405,2.71567e-32,0.308492,0.128402
0062406,2.71567e-32,0.294366,0.0909803
0062407,2.71567e-32,0.254004,0.0785056
0062408,2.71567e-32,0.237542,0.0885645
0062409,2.71567e-32,0.222256,0.0686932
0062410,2.71567e-32,0.230579,0.0973272
0062411,2.71567e-32,0.246288,0.0761207
0062412,2.71567e-32,0.171387,0.0529709
0062413,2.71567e-32,0.168579,0.0981176
0062414,2.71567e-32,0.175786,0.116172
0062415,2.71567e-32,0.217338,0.0671731
0062416,2.71567e-32,0.295283,0.0987307
0062417,2.71567e-32,0.238272,0.0736433
0062418,2.71567e-32,0.278479,0.0860703
0062419,2.71567e-32,0.267783,0.102575
0062420,2.71567e-32,0.278409,0.0860485
0062421,2.71567e-32,0.321338,0.143598
0062422,2.71567e-32,0.329862,0.101951
0062423,2.71567e-32,0.289158,0.0893708
0062424,2.71567e-32,0.285199,0.088147
0062425,2.71567e-32,0.199229,0.0615763
0062426,2.71567e-32,0.239723,0.0985752
0062427,2.71567e-32,0.208744,0.064517
0062428,2.71567e-32,0.207058,0.0639957
0062429,2.71567e-32,0.149824,0.0463065
0062430,2.71567e-32,0.200152,0.10807
0062431,2.71567e-32,0.189534,0.0585797
0062432,2.71567e-32,0.193105,0.0596835
0062433,2.71567e-32,0.183551,0.0567305
0062434,2.71568e-32,0.188213,0.0581714
0062435,2.68082e-27,0.220586,0.0705088
0062436,1.30063e-18,0.179372,0.055439
0062437,1.15575e-11,0.191263,0.059114
0062438,1.88104e-06,0.202246,0.0625081
0062439,0.00560732,0.218482,0.0657937
0062440,0.306149,0.540282,0.107466
0062441,0.306149,0.467975,0.050016
0062442,0.00560732,0.180985,0.0542045
0062443,1.88104e-06,0.204387,0.0631699
0062444,1.15575e-11,0.18262,0.0589186
0062445,1.30063e-18,0.14257,0.0440643
0062446,2.68082e-27,0.168609,0.0521125
0062447,2.71568e-32,0.157868,0.063918
0062448,2.71567e-32,0.136612,0.0532304
0062449,2.71567e-32,0.227889,0.0704341
0062450,2.71567e-32,0.0716418,0.0221425
0062451,2.71567e-32,0.0752836,0.0520117
0062452,9.73545e-23,0.235537,0.0727991
0062453,9.73545e-23,0.227661,0.0756083
0062454,9.73545e-23,0.276602,0.297017
0062455,9.73545e-23,0.310612,0.307528
